Request Number,HTTP Request Time
26665,0.164448000
26666,0.164540000
26667,0.164520000
26668,0.164691000
26669,0.164413000
26670,0.164495000
26671,0.164708000
26672,0.164483000
26673,0.164488000
26674,0.164669000
26675,0.164462000
26676,0.164644000
26677,0.164499000
26678,0.164458000
26679,0.164584000
26680,0.164656000
26681,0.164476000
26682,0.164437000
26683,0.164422000
26684,0.164484000
26685,0.164630000
26686,0.164607000
26687,0.164644000
26688,0.164736000
26689,0.164617000
26690,0.164468000
26691,0.164507000
26692,0.164573000
26693,0.164603000
26694,0.164516000
26695,0.164556000
26696,0.164525000
26697,0.164490000
26698,0.164693000
26699,0.164496000
26700,0.164417000
26701,0.164729000
26702,0.164512000
26703,0.164676000
26704,0.164586000
26705,0.164694000
26706,0.164652000
26707,0.164634000
26708,0.164466000
26709,0.164681000
26710,0.164629000
26711,0.164404000
26712,0.164424000
26713,0.164515000
26714,0.164593000
26715,0.164414000
26716,0.164561000
26717,0.164614000
26718,0.164455000
26719,0.164690000
26720,0.164445000
26721,0.164529000
26722,0.164742000
26723,0.164542000
26724,0.164528000
26725,0.164535000
26726,0.164734000
26727,0.164572000
26728,0.164607000
26729,0.164544000
26730,0.164470000
26731,0.164487000
26732,0.164594000
26733,0.164772000
26734,0.164598000
26735,0.164499000
26736,0.164481000
26737,0.164444000
26738,0.164474000
26739,0.164449000
26740,0.164480000
26741,0.164454000
26742,0.164460000
26743,0.164790000
26744,0.164690000
26745,0.164564000
26746,0.164617000
26747,0.164428000
26748,0.164572000
26749,0.164697000
26750,0.164713000
26751,0.164891000
26752,0.164554000
26753,0.164406000
26754,0.164457000
26755,0.164465000
26756,0.164538000
26757,0.164428000
26758,0.164464000
26759,0.164671000
26760,0.164574000
26761,0.164674000
26762,0.164504000
26763,0.164455000
26764,0.164718000
26765,0.164407000
26766,0.164588000
26767,0.164505000
26768,0.164665000
26769,0.164630000
26770,0.164426000
26771,0.164472000
26772,0.164508000
26773,0.529285000
26774,0.164631000
26775,0.164467000
26776,0.164434000
26777,0.164730000
26778,0.164572000
26779,0.164435000
26780,0.164537000
26781,0.164575000
26782,0.164589000
26783,0.164444000
26784,0.164566000
26785,0.164472000
26786,0.164543000
26787,0.164412000
26788,0.164517000
26789,0.164447000
26790,0.164384000
26791,0.164434000
26792,0.164400000
26793,0.164399000
26794,0.164766000
26795,0.164645000
26796,0.164494000
26797,0.164487000
26798,0.164482000
26799,0.164716000
26800,0.164669000
26801,0.164458000
26802,0.164564000
26803,0.164538000
26804,0.164573000
26805,0.164489000
26806,0.164518000
26807,0.164444000
26808,0.164632000
26809,0.164439000
26810,0.164708000
26811,0.164481000
26812,0.164628000
26813,0.164595000
26814,0.164520000
26815,0.164690000
26816,0.164539000
26817,0.164365000
26818,0.164476000
26819,0.164423000
26820,0.164498000
26821,0.164616000
26822,0.164471000
26823,0.164555000
26824,0.164454000
26825,0.164396000
26826,0.164390000
26827,0.164484000
26828,0.164454000
26829,0.164449000
26830,0.164482000
26831,0.164467000
26832,0.164497000
26833,0.164463000
26834,0.164712000
26835,0.164472000
26836,0.164451000
26837,0.164633000
26838,0.164530000
26839,0.164456000
26840,0.164468000
26841,0.164506000
26842,0.164369000
26843,0.164478000
26844,0.164509000
26845,0.164676000
26846,0.164620000
26847,0.164434000
26848,0.164427000
26849,0.164492000
26850,0.164658000
26851,0.164437000
26852,0.164519000
26853,0.164650000
26854,0.164625000
26855,0.164620000
26856,0.164608000
26857,0.164561000
26858,0.164675000
26859,0.164659000
26860,0.164608000
26861,0.164552000
26862,0.164680000
26863,0.164527000
26864,0.164589000
26865,0.164528000
26866,0.164513000
26867,0.164473000
26868,0.164440000
26869,0.164764000
26870,0.164578000
26871,0.164754000
26872,0.164735000
26873,0.164826000
26874,0.164705000
26875,0.164525000
26876,0.164513000
26877,0.164583000
26878,0.164659000
26879,0.164691000
26880,0.530073000
26881,0.164543000
26882,0.164649000
26883,0.164442000
26884,0.164428000
26885,0.164406000
26886,0.164427000
26887,0.164480000
26888,0.164547000
26889,0.164363000
26890,0.164440000
26891,0.164560000
26892,0.164640000
26893,0.164458000
26894,0.164643000
26895,0.164466000
26896,0.164430000
26897,0.164494000
26898,0.164593000
26899,0.164554000
26900,0.164645000
26901,0.164594000
26902,0.164421000
26903,0.164555000
26904,0.164606000
26905,0.164647000
26906,0.164483000
26907,0.164656000
26908,0.164453000
26909,0.164617000
26910,0.164624000
26911,0.164702000
26912,0.164549000
26913,0.164590000
26914,0.164720000
26915,0.164483000
26916,0.164811000
26917,0.164506000
26918,0.164586000
26919,0.164609000
26920,0.164538000
26921,0.164434000
26922,0.164579000
26923,0.164401000
26924,0.164430000
26925,0.164769000
26926,0.164720000
26927,0.164371000
26928,0.164539000
26929,0.530800000
26930,0.164478000
26931,0.164586000
26932,0.164598000
26933,0.164396000
26934,0.164430000
26935,0.164426000
26936,0.164462000
26937,0.164439000
26938,0.164492000
26939,0.164386000
26940,0.164837000
26941,0.164638000
26942,0.164419000
26943,0.164455000
26944,0.164401000
26945,0.164464000
26946,0.164465000
26947,0.164479000
26948,0.164611000
26949,0.164416000
26950,0.164567000
26951,0.164670000
26952,0.164730000
26953,0.164616000
26954,0.164467000
26955,0.164466000
26956,0.164667000
26957,0.164582000
26958,0.164489000
26959,0.164566000
26960,0.164777000
26961,0.164560000
26962,0.164711000
26963,0.164561000
26964,0.164759000
26965,0.164595000
26966,0.164521000
26967,0.164528000
26968,0.164421000
26969,0.164720000
26970,0.164461000
26971,0.164545000
26972,0.164626000
26973,0.164710000
26974,0.164615000
26975,0.164621000
26976,0.164556000
26977,0.164584000
26978,0.164564000
26979,0.164569000
26980,0.164764000
26981,0.164685000
26982,0.164743000
26983,0.164391000
26984,0.164511000
26985,0.164455000
26986,0.164654000
26987,0.164517000
26988,0.164507000
26989,0.164591000
26990,0.164519000
26991,0.164682000
26992,0.164455000
26993,0.164738000
26994,0.164641000
26995,0.164730000
26996,0.164560000
26997,0.164570000
26998,0.164587000
26999,0.164439000
27000,0.164469000
27001,0.164421000
27002,0.164543000
27003,0.164472000
27004,0.164425000
27005,0.164504000
27006,0.164590000
27007,0.164537000
27008,0.164690000
27009,0.164639000
27010,0.164506000
27011,0.164538000
27012,0.164585000
27013,0.164441000
27014,0.164721000
27015,0.164473000
27016,0.164512000
27017,0.164690000
27018,0.164474000
27019,0.164543000
27020,0.164720000
27021,0.164555000
27022,0.164650000
27023,0.164649000
27024,0.164505000
27025,0.164518000
27026,0.164731000
27027,0.164728000
27028,0.164538000
27029,0.164583000
27030,0.528989000
27031,0.164524000
27032,0.164558000
27033,0.164663000
27034,0.164584000
27035,0.164558000
27036,0.164618000
27037,0.164523000
27038,0.164438000
27039,0.164656000
27040,0.164720000
27041,0.164707000
27042,0.164359000
27043,0.164518000
27044,0.164729000
27045,0.164473000
27046,0.164418000
27047,0.164533000
27048,0.164730000
27049,0.164484000
27050,0.164432000
27051,0.164509000
27052,0.164460000
27053,0.164634000
27054,0.164602000
27055,0.164658000
27056,0.164509000
27057,0.164757000
27058,0.164635000
27059,0.164613000
27060,0.164538000
27061,0.164619000
27062,0.164418000
27063,0.164531000
27064,0.164597000
27065,0.164516000
27066,0.164598000
27067,0.164472000
27068,0.164515000
27069,0.164748000
27070,0.164687000
27071,0.164424000
27072,0.164519000
27073,0.164585000
27074,0.164541000
27075,0.164613000
27076,0.164530000
27077,0.164536000
27078,0.164749000
27079,0.164641000
27080,0.164670000
27081,0.164488000
27082,0.164477000
27083,0.164510000
27084,0.164439000
27085,0.164609000
27086,0.164480000
27087,0.164820000
27088,0.164503000
27089,0.164496000
27090,0.164514000
27091,0.164577000
27092,0.164683000
27093,0.164547000
27094,0.164466000
27095,0.164581000
27096,0.164575000
27097,0.164618000
27098,0.164619000
27099,0.164802000
27100,0.164484000
27101,0.164707000
27102,0.164633000
27103,0.164464000
27104,0.164526000
27105,0.164448000
27106,0.164742000
27107,0.164422000
27108,0.164482000
27109,0.164428000
27110,0.164551000
27111,0.164555000
27112,0.164495000
27113,0.164636000
27114,0.164695000
27115,0.164594000
27116,0.529020000
27117,0.164529000
27118,0.164395000
27119,0.164601000
27120,0.164477000
27121,0.164604000
27122,0.164440000
27123,0.164582000
27124,0.164436000
27125,0.164561000
27126,0.164803000
27127,0.164448000
27128,0.164492000
27129,0.164486000
27130,0.164724000
27131,0.164622000
27132,0.164595000
27133,0.164513000
27134,0.164694000
27135,0.164505000
27136,0.164853000
27137,0.164630000
27138,0.164512000
27139,0.164378000
27140,0.164565000
27141,0.164514000
27142,0.164445000
27143,0.164895000
27144,0.530239000
27145,0.164540000
27146,0.530716000
27147,0.164548000
27148,0.164497000
27149,0.164544000
27150,0.164577000
27151,0.164642000
27152,0.164636000
27153,0.164548000
27154,0.164515000
27155,0.164664000
27156,0.530275000
27157,0.164480000
27158,0.164426000
27159,0.164717000
27160,0.164608000
27161,0.164422000
27162,0.164469000
27163,0.164673000
27164,0.164454000
27165,0.164583000
27166,0.164632000
27167,0.164506000
27168,0.164742000
27169,0.164517000
27170,0.164642000
27171,0.164548000
27172,0.164517000
27173,0.164514000
27174,0.164434000
27175,0.164640000
27176,0.164534000
27177,0.164443000
27178,0.164706000
27179,0.164420000
27180,0.164660000
27181,0.164555000
27182,0.164721000
27183,0.164693000
27184,0.164631000
27185,0.164442000
27186,0.164676000
27187,0.164598000
27188,0.164433000
27189,0.164561000
27190,0.164610000
27191,0.164441000
27192,0.164733000
27193,0.164523000
27194,0.164413000
27195,0.164697000
27196,0.164518000
27197,0.164762000
27198,0.164432000
27199,0.164496000
27200,0.164771000
27201,0.164529000
27202,0.164491000
27203,0.164497000
27204,0.164470000
27205,0.164711000
27206,0.164544000
27207,0.164605000
27208,0.164509000
27209,0.164558000
27210,0.164542000
27211,0.164451000
27212,0.164639000
27213,0.164630000
27214,0.164496000
27215,0.164600000
27216,0.164580000
27217,0.164513000
27218,0.164433000
27219,0.164466000
27220,0.164514000
27221,0.164479000
27222,0.164477000
27223,0.164457000
27224,0.164632000
27225,0.164458000
27226,0.164573000
27227,0.164518000
27228,0.164548000
27229,0.164592000
27230,0.164442000
27231,0.164666000
27232,0.164639000
27233,0.164559000
27234,0.164359000
27235,0.164463000
27236,0.164604000
27237,0.164479000
27238,0.164407000
27239,0.164667000
27240,0.164601000
27241,0.164534000
27242,0.164723000
27243,0.164477000
27244,0.164644000
27245,0.164730000
27246,0.164476000
27247,0.164711000
27248,0.164447000
27249,0.164544000
27250,0.164646000
27251,0.164470000
27252,0.164628000
27253,0.164704000
27254,0.164393000
27255,0.164625000
27256,0.164542000
27257,0.164661000
27258,0.164613000
27259,0.164625000
27260,0.164480000
27261,0.164511000
27262,0.164438000
27263,0.164795000
27264,0.164475000
27265,0.164493000
27266,0.164488000
27267,0.164641000
27268,0.164654000
27269,0.164533000
27270,0.164592000
27271,0.164759000
27272,0.164685000
27273,0.164596000
27274,0.164561000
27275,0.164723000
27276,0.164644000
27277,0.164737000
27278,0.164543000
27279,0.164644000
27280,0.164760000
27281,0.164674000
27282,0.164634000
27283,0.164602000
27284,0.164443000
27285,0.164543000
27286,0.164434000
27287,0.164446000
27288,0.164695000
27289,0.164456000
27290,0.164717000
27291,0.164618000
27292,0.164681000
27293,0.164455000
27294,0.164424000
27295,0.164452000
27296,0.164790000
27297,0.164757000
27298,0.164765000
27299,0.164842000
27300,0.164456000
27301,0.164471000
27302,0.164405000
27303,0.164714000
27304,0.164635000
27305,0.164510000
27306,0.164628000
27307,0.530419000
27308,0.164475000
27309,0.164562000
27310,0.164579000
27311,0.164508000
27312,0.164748000
27313,0.164497000
27314,0.164450000
27315,0.530943000
27316,0.164729000
27317,0.164749000
27318,0.164551000
27319,0.164358000
27320,0.164656000
27321,0.164472000
27322,0.164763000
27323,0.164599000
27324,0.164631000
27325,0.164522000
27326,0.164479000
27327,0.164480000
27328,0.164685000
27329,0.164590000
27330,0.164702000
27331,0.164682000
27332,0.164796000
27333,0.164709000
27334,0.164660000
27335,0.164686000
27336,0.164475000
27337,0.164718000
27338,0.164520000
27339,0.164636000
27340,0.164619000
27341,0.164683000
27342,0.164597000
27343,0.164404000
27344,0.164633000
27345,0.164463000
27346,0.164440000
27347,0.164617000
27348,0.164609000
27349,0.164387000
27350,0.164482000
27351,0.164520000
27352,0.164640000
27353,0.164761000
27354,0.164817000
27355,0.164589000
27356,0.164527000
27357,0.164413000
27358,0.164623000
27359,0.164473000
27360,0.164844000
27361,0.164696000
27362,0.164414000
27363,0.164496000
27364,0.164502000
27365,0.164775000
27366,0.164594000
27367,0.164546000
27368,0.164374000
27369,0.164520000
27370,0.164662000
27371,0.164442000
27372,0.164458000
27373,0.530289000
27374,0.164655000
27375,0.164388000
27376,0.164786000
27377,0.164508000
27378,0.164547000
27379,0.164565000
27380,0.164451000
27381,0.164483000
27382,0.164425000
27383,0.164626000
27384,0.164393000
27385,0.164598000
27386,0.164647000
27387,0.164427000
27388,0.164589000
27389,0.164665000
27390,0.164476000
27391,0.164499000
27392,0.164410000
27393,0.164606000
27394,0.164488000
27395,0.164724000
27396,0.164463000
27397,0.164461000
27398,0.164496000
27399,0.164620000
27400,0.164450000
27401,0.164381000
27402,0.164585000
27403,0.164414000
27404,0.164644000
27405,0.164489000
27406,0.164706000
27407,0.164442000
27408,0.164617000
27409,0.164370000
27410,0.164545000
27411,0.164528000
27412,0.164615000
27413,0.164637000
27414,0.530185000
27415,0.164451000
27416,0.164484000
27417,0.164647000
27418,0.164468000
27419,0.164570000
27420,0.164477000
27421,0.164811000
27422,0.164828000
27423,0.164619000
27424,0.164666000
27425,0.164478000
27426,0.164599000
27427,0.164557000
27428,0.164478000
27429,0.164608000
27430,0.164644000
27431,0.164614000
27432,0.164673000
27433,0.164461000
27434,0.164453000
27435,0.164622000
27436,0.164668000
27437,0.164456000
27438,0.164780000
27439,0.164629000
27440,0.164534000
27441,0.164579000
27442,0.164475000
27443,0.164526000
27444,0.164483000
27445,0.164676000
27446,0.164715000
27447,0.164570000
27448,0.164493000
27449,0.164643000
27450,0.164589000
27451,0.164678000
27452,0.164477000
27453,0.164446000
27454,0.164614000
27455,0.164482000
27456,0.164412000
27457,0.164664000
27458,0.164455000
27459,0.164505000
27460,0.164582000
27461,0.164744000
27462,0.164613000
27463,0.164598000
27464,0.164530000
27465,0.164623000
27466,0.164598000
27467,0.164552000
27468,0.164453000
27469,0.164491000
27470,0.164637000
27471,0.164602000
27472,0.164438000
27473,0.164461000
27474,0.164650000
27475,0.164776000
27476,0.164671000
27477,0.164483000
27478,0.164670000
27479,0.164474000
27480,0.164660000
27481,0.164494000
27482,0.164530000
27483,0.164533000
27484,0.164664000
27485,0.164743000
27486,0.164619000
27487,0.164448000
27488,0.164725000
27489,0.164634000
27490,0.164571000
27491,0.164613000
27492,0.164638000
27493,0.164560000
27494,0.164757000
27495,0.164758000
27496,0.164602000
27497,0.164663000
27498,0.164480000
27499,0.164392000
27500,0.164668000
27501,0.164619000
27502,0.164584000
27503,0.164648000
27504,0.164478000
27505,0.164509000
27506,0.164422000
27507,0.164768000
27508,0.164696000
27509,0.164534000
27510,0.164592000
27511,0.164420000
27512,0.164563000
27513,0.164447000
27514,0.164491000
27515,0.164795000
27516,0.529835000
27517,0.164704000
27518,0.164678000
27519,0.164603000
27520,0.164712000
27521,0.164534000
27522,0.164803000
27523,0.164803000
27524,0.164490000
27525,0.164531000
27526,0.164662000
27527,0.164594000
27528,0.164605000
27529,0.164544000
27530,0.164455000
27531,0.164458000
27532,0.164605000
27533,0.164486000
27534,0.164637000
27535,0.164594000
27536,0.164634000
27537,0.164637000
27538,0.164508000
27539,0.164552000
27540,0.164719000
27541,0.164408000
27542,0.164597000
27543,0.164497000
27544,0.164469000
27545,0.164491000
27546,0.164579000
27547,0.164477000
27548,0.164526000
27549,0.164482000
27550,0.164486000
27551,0.164687000
27552,0.164738000
27553,0.164583000
27554,0.164665000
27555,0.164467000
27556,0.164360000
27557,0.164487000
27558,0.164497000
27559,0.164459000
27560,0.164645000
27561,0.164423000
27562,0.164441000
27563,0.164644000
27564,0.164466000
27565,0.164648000
27566,0.164502000
27567,0.164413000
27568,0.164436000
27569,0.164599000
27570,0.164448000
27571,0.164440000
27572,0.164734000
27573,0.164404000
27574,0.164735000
27575,0.164468000
27576,0.164497000
27577,0.164431000
27578,0.164654000
27579,0.164783000
27580,0.164464000
27581,0.164505000
27582,0.164682000
27583,0.164447000
27584,0.164457000
27585,0.164552000
27586,0.164697000
27587,0.164414000
27588,0.164682000
27589,0.164484000
27590,0.164810000
27591,0.164506000
27592,0.164460000
27593,0.164667000
27594,0.164707000
27595,0.164621000
27596,0.164392000
27597,0.164626000
27598,0.164507000
27599,0.164641000
27600,0.164569000
27601,0.164689000
27602,0.164504000
27603,0.164587000
27604,0.164508000
27605,0.164632000
27606,0.164580000
27607,0.164648000
27608,0.164696000
27609,0.164458000
27610,0.164476000
27611,0.164560000
27612,0.164828000
27613,0.164570000
27614,0.164739000
27615,0.529320000
27616,0.164465000
27617,0.164392000
27618,0.164436000
27619,0.164607000
27620,0.164446000
27621,0.164619000
27622,0.164384000
27623,0.164419000
27624,0.164610000
27625,0.164553000
27626,0.164612000
27627,0.164412000
27628,0.164435000
27629,0.164382000
27630,0.164636000
27631,0.164707000
27632,0.164512000
27633,0.164728000
27634,0.164468000
27635,0.164379000
27636,0.164668000
27637,0.164458000
27638,0.164472000
27639,0.164771000
27640,0.164679000
27641,0.164519000
27642,0.164631000
27643,0.164479000
27644,0.164484000
27645,0.164490000
27646,0.164448000
27647,0.164699000
27648,0.164445000
27649,0.164636000
27650,0.164462000
27651,0.164731000
27652,0.164702000
27653,0.164496000
27654,0.164395000
27655,0.164496000
27656,0.164746000
27657,0.164583000
27658,0.164596000
27659,0.164726000
27660,0.164411000
27661,0.164375000
27662,0.164675000
27663,0.164440000
27664,0.164436000
27665,0.164437000
27666,0.164533000
27667,0.164456000
27668,0.164617000
27669,0.164450000
27670,0.164453000
27671,0.164712000
27672,0.164678000
27673,0.164524000
27674,0.164451000
27675,0.164721000
27676,0.164481000
27677,0.164624000
27678,0.164626000
27679,0.164580000
27680,0.164572000
27681,0.164382000
27682,0.164458000
27683,0.164373000
27684,0.164417000
27685,0.529947000
27686,0.164524000
27687,0.164459000
27688,0.164556000
27689,0.164577000
27690,0.164661000
27691,0.164726000
27692,0.164679000
27693,0.164451000
27694,0.164520000
27695,0.164834000
27696,0.164539000
27697,0.164556000
27698,0.164433000
27699,0.164549000
27700,0.164820000
27701,0.164510000
27702,0.164465000
27703,0.164753000
27704,0.164385000
27705,0.164453000
27706,0.164664000
27707,0.164438000
27708,0.164555000
27709,0.164416000
27710,0.164592000
27711,0.164536000
27712,0.164507000
27713,0.164502000
27714,0.164401000
27715,0.164652000
27716,0.164719000
27717,0.164524000
27718,0.164652000
27719,0.164681000
27720,0.164522000
27721,0.164469000
27722,0.164409000
27723,0.164446000
27724,0.164471000
27725,0.164502000
27726,0.164491000
27727,0.164710000
27728,0.164677000
27729,0.164558000
27730,0.164506000
27731,0.164396000
27732,0.164540000
27733,0.164662000
27734,0.164489000
27735,0.164462000
27736,0.164470000
27737,0.164440000
27738,0.164743000
27739,0.164593000
27740,0.164649000
27741,0.164654000
27742,0.164750000
27743,0.164697000
27744,0.164592000
27745,0.164476000
27746,0.164415000
27747,0.164458000
27748,0.164604000
27749,0.164565000
27750,0.164683000
27751,0.164757000
27752,0.164677000
27753,0.164471000
27754,0.164659000
27755,0.164681000
27756,0.164587000
27757,0.164634000
27758,0.164742000
27759,0.164521000
27760,0.164675000
27761,0.164488000
27762,0.164613000
27763,0.164626000
27764,0.164513000
27765,0.164454000
27766,0.164698000
27767,0.164581000
27768,0.164533000
27769,0.164559000
27770,0.164498000
27771,0.164456000
27772,0.164538000
27773,0.164416000
27774,0.164611000
27775,0.164525000
27776,0.164695000
27777,0.164407000
27778,0.164478000
27779,0.164457000
27780,0.164615000
27781,0.164435000
27782,0.164414000
27783,0.164445000
27784,0.164684000
27785,0.164402000
27786,0.164411000
27787,0.164472000
27788,0.164460000
27789,0.164559000
27790,0.164499000
27791,0.164759000
27792,0.164779000
27793,0.164521000
27794,0.164664000
27795,0.164571000
27796,0.164425000
27797,0.164708000
27798,0.164490000
27799,0.164558000
27800,0.164410000
27801,0.164676000
27802,0.164468000
27803,0.164693000
27804,0.164519000
27805,0.164601000
27806,0.164401000
27807,0.164579000
27808,0.164528000
27809,0.164759000
27810,0.164614000
27811,0.164385000
27812,0.164784000
27813,0.164565000
27814,0.164389000
27815,0.164501000
27816,0.164380000
27817,0.164476000
27818,0.164675000
27819,0.164447000
27820,0.164465000
27821,0.164399000
27822,0.164445000
27823,0.164443000
27824,0.164514000
27825,0.164663000
27826,0.164491000
27827,0.164770000
27828,0.164496000
27829,0.164416000
27830,0.164616000
27831,0.164433000
27832,0.164588000
27833,0.164668000
27834,0.164463000
27835,0.164453000
27836,0.164484000
27837,0.164447000
27838,0.164538000
27839,0.164601000
27840,0.164491000
27841,0.164460000
27842,0.164766000
27843,0.164520000
27844,0.164631000
27845,0.164620000
27846,0.164715000
27847,0.164739000
27848,0.164555000
27849,0.164667000
27850,0.164460000
27851,0.164628000
27852,0.164564000
27853,0.164605000
27854,0.164786000
27855,0.164742000
27856,0.164594000
27857,0.164473000
27858,0.164664000
27859,0.164599000
27860,0.164388000
27861,0.164454000
27862,0.164478000
27863,0.164458000
27864,0.164559000
27865,0.164409000
27866,0.164567000
27867,0.164439000
27868,0.164657000
27869,0.164456000
27870,0.164649000
27871,0.164490000
27872,0.164655000
27873,0.164509000
27874,0.164525000
27875,0.164459000
27876,0.164413000
27877,0.164551000
27878,0.164479000
27879,0.164393000
27880,0.164679000
27881,0.164676000
27882,0.164610000
27883,0.164420000
27884,0.164633000
27885,0.164437000
27886,0.164433000
27887,0.164640000
27888,0.164462000
27889,0.164486000
27890,0.164543000
27891,0.164496000
27892,0.164662000
27893,0.164491000
27894,0.164473000
27895,0.164460000
27896,0.164479000
27897,0.164618000
27898,0.164533000
27899,0.164512000
27900,0.164450000
27901,0.164435000
27902,0.164467000
27903,0.164419000
27904,0.164705000
27905,0.164579000
27906,0.164551000
27907,0.164476000
27908,0.164542000
27909,0.164501000
27910,0.164577000
27911,0.164462000
27912,0.164615000
27913,0.164506000
27914,0.164464000
27915,0.164619000
27916,0.164468000
27917,0.164397000
27918,0.164711000
27919,0.164406000
27920,0.164513000
27921,0.164531000
27922,0.164447000
27923,0.164434000
27924,0.164481000
27925,0.164670000
27926,0.164434000
27927,0.164550000
27928,0.164703000
27929,0.164500000
27930,0.164564000
27931,0.164502000
27932,0.164655000
27933,0.164609000
27934,0.164552000
27935,0.164506000
27936,0.164476000
27937,0.164495000
27938,0.164502000
27939,0.164439000
27940,0.164453000
27941,0.164414000
27942,0.164542000
27943,0.164501000
27944,0.164506000
27945,0.164791000
27946,0.164526000
27947,0.164581000
27948,0.164597000
27949,0.164747000
27950,0.164619000
27951,0.164738000
27952,0.164821000
27953,0.164569000
27954,0.164542000
27955,0.164612000
27956,0.164742000
27957,0.164696000
27958,0.164786000
27959,0.164463000
27960,0.164630000
27961,0.164552000
27962,0.164658000
27963,0.164608000
27964,0.164577000
27965,0.164551000
27966,0.164677000
27967,0.164519000
27968,0.164570000
27969,0.164445000
27970,0.164492000
27971,0.164586000
27972,0.164448000
27973,0.164585000
27974,0.164458000
27975,0.164825000
27976,0.164882000
27977,0.164739000
27978,0.164488000
27979,0.164435000
27980,0.164406000
27981,0.164561000
27982,0.164605000
27983,0.164394000
27984,0.164529000
27985,0.530193000
27986,0.164717000
27987,0.164475000
27988,0.164518000
27989,0.164575000
27990,0.164615000
27991,0.164481000
27992,0.164572000
27993,0.164595000
27994,0.164393000
27995,0.164678000
27996,0.164702000
27997,0.164656000
27998,0.164763000
27999,0.164576000
28000,0.164629000
28001,0.164537000
28002,0.164619000
28003,0.164506000
28004,0.164451000
28005,0.164363000
28006,0.164681000
28007,0.164373000
28008,0.164474000
28009,0.164565000
28010,0.164700000
28011,0.164630000
28012,0.164668000
28013,0.164443000
28014,0.164421000
28015,0.164448000
28016,0.164677000
28017,0.164643000
28018,0.164579000
28019,0.164494000
28020,0.164554000
28021,0.164496000
28022,0.164638000
28023,0.164409000
28024,0.164710000
28025,0.164479000
28026,0.164462000
28027,0.164651000
28028,0.164570000
28029,0.164463000
28030,0.164709000
28031,0.164497000
28032,0.164474000
28033,0.164715000
28034,0.164438000
28035,0.164468000
28036,0.164888000
28037,0.164533000
28038,0.164593000
28039,0.164404000
28040,0.164628000
28041,0.164626000
28042,0.164770000
28043,0.164627000
28044,0.164591000
28045,0.164462000
28046,0.164715000
28047,0.164745000
28048,0.164457000
28049,0.164446000
28050,0.164659000
28051,0.164553000
28052,0.164537000
28053,0.164501000
28054,0.164450000
28055,0.164413000
28056,0.164658000
28057,0.164418000
28058,0.164554000
28059,0.164634000
28060,0.164460000
28061,0.164656000
28062,0.164455000
28063,0.164470000
28064,0.164656000
28065,0.164639000
28066,0.164513000
28067,0.164500000
28068,0.164719000
28069,0.164561000
28070,0.164598000
28071,0.164728000
28072,0.164470000
28073,0.164465000
28074,0.164480000
28075,0.164721000
28076,0.164460000
28077,0.164583000
28078,0.164491000
28079,0.164487000
28080,0.164660000
28081,0.164476000
28082,0.164742000
28083,0.164663000
28084,0.164508000
28085,0.164415000
28086,0.164491000
28087,0.164687000
28088,0.164641000
28089,0.164409000
28090,0.164454000
28091,0.164462000
28092,0.164492000
28093,0.164681000
28094,0.164654000
28095,0.164609000
28096,0.164482000
28097,0.164411000
28098,0.164459000
28099,0.164580000
28100,0.164502000
28101,0.164472000
28102,0.164429000
28103,0.164569000
28104,0.164397000
28105,0.164436000
28106,0.164454000
28107,0.164427000
28108,0.164700000
28109,0.164427000
28110,0.164686000
28111,0.164526000
28112,0.164448000
28113,0.164576000
28114,0.164463000
28115,0.164470000
28116,0.164661000
28117,0.164426000
28118,0.164712000
28119,0.164652000
28120,0.164508000
28121,0.164393000
28122,0.164541000
28123,0.164576000
28124,0.164544000
28125,0.164616000
28126,0.164469000
28127,0.164549000
28128,0.164639000
28129,0.164607000
28130,0.164615000
28131,0.164576000
28132,0.164446000
28133,0.164413000
28134,0.164512000
28135,0.164666000
28136,0.164565000
28137,0.164383000
28138,0.164456000
28139,0.164412000
28140,0.164355000
28141,0.164451000
28142,0.164416000
28143,0.164577000
28144,0.164824000
28145,0.164583000
28146,0.164423000
28147,0.164506000
28148,0.164597000
28149,0.164412000
28150,0.164617000
28151,0.164599000
28152,0.164426000
28153,0.164509000
28154,0.164517000
28155,0.164691000
28156,0.164482000
28157,0.164494000
28158,0.164765000
28159,0.164522000
28160,0.530368000
28161,0.164397000
28162,0.164512000
28163,0.164729000
28164,0.164501000
28165,0.164517000
28166,0.164557000
28167,0.164540000
28168,0.164677000
28169,0.164522000
28170,0.164631000
28171,0.164475000
28172,0.164431000
28173,0.164694000
28174,0.164472000
28175,0.164418000
28176,0.164616000
28177,0.164407000
28178,0.164504000
28179,0.164601000
28180,0.164385000
28181,0.164637000
28182,0.164712000
28183,0.164738000
28184,0.164581000
28185,0.164552000
28186,0.164616000
28187,0.164434000
28188,0.164714000
28189,0.164431000
28190,0.164699000
28191,0.164435000
28192,0.164395000
28193,0.164639000
28194,0.164550000
28195,0.164651000
28196,0.164400000
28197,0.164479000
28198,0.164437000
28199,0.164459000
28200,0.164569000
28201,0.164742000
28202,0.164411000
28203,0.164435000
28204,0.164485000
28205,0.164446000
28206,0.164529000
28207,0.164819000
28208,0.164718000
28209,0.164629000
28210,0.164487000
28211,0.164667000
28212,0.164599000
28213,0.164710000
28214,0.164432000
28215,0.164426000
28216,0.164664000
28217,0.164455000
28218,0.164615000
